Arid3a	Ighv1-75
Arid3a	Ighv1-76
Arid3a	Ighv1-77
Arid3a	Ighv1-78
Arid3a	Ighv1-80
Arid3a	Ighv1-81
Arid3a	Ighv1-82
Arid3a	Ighv1-84
Arid3a	Ighv1-85
Arid3a	Ighv1-9
Arid3a	Ighv14-1
Arid3a	Ighv14-2
Arid3a	Ighv14-3
Arid3a	Ighv14-4
Arid3a	Ighv15-2
Arnt	Bhlhe40
Arnt	Cyp1b1
Arnt	Epo
Arnt	Ldha
Arnt	Ugt1a6a
Arnt	Ugt1a6b
Arnt	Ugt1a7c
Arnt	Vegfa
Arnt	Angpt1
Arnt	Esr1
Arntl	Avp
Arntl	Bhlhe40
Arntl	Cry1
Arntl	Cry2
Arntl	Dbp
Arntl	Nr1d1
Arntl	Nr1d2
Arntl	Per1
Arntl	Per2
Arntl	Per3
Ascl1	Pcsk6
Ascl1	Adcy5
Ascl1	Adgrg1
Ascl1	Agbl4
Ascl1	Ank1
Ascl1	Arhgef10l
Ascl1	Atp11a
Ascl1	Bahcc1
Ascl1	Ccdc57
Ascl1	Ccdc88b
Ascl1	Ccdc88c
Ascl1	Ccny
Ascl1	Chrnb4
Ascl1	Cplx2
Ascl1	Dlgap4
Ascl1	Fam129b
Ascl1	Fam13a
Ascl1	Farp1
Ascl1	Fhl2
Ascl1	Golm1
Ascl1	Hpcal1
Ascl1	Iqsec1
Ascl1	Kalrn
Ascl1	Lfng
Ascl1	Lgr6
Ascl1	Mprip
Ascl1	Myo7a
Ascl1	Ncor2
Ascl1	Nol4l
Ascl1	Pgs1
Ascl1	Pkp1
Ascl1	Pla2g6
Ascl1	Plxna2
Ascl1	Ppm1h
Ascl1	Ptprd
Ascl1	Ptprt
Ascl1	Rbfox3
Ascl1	Rnf165
Ascl1	Runx1
Ascl1	Smpd3
Ascl1	Spock1
Ascl1	St18
Ascl1	Tacc2
Ascl1	Tcf20
Ascl1	Tiam1
Ascl1	Tle5
Ascl1	Tmem132d
Ascl1	Tmem163
Ascl1	Tnr
Ascl1	Trio
Ascl1	Trp73
Ascl1	Vav2
Ascl1	Wscd1
Ascl1	Zdhhc14
Ascl1	Zfp957
Atf1	Bcl2
Atf1	Ccna1
Atf1	Cftr
Atf1	Cga
Atf1	Ciita
Atf1	Erbb2
Atf1	Flt1
Atf1	Il10
Atf1	Ldha
Atf1	Map1lc3b
Atf1	Nts
Atf1	Pcsk1
Atf1	Plaur
Atf1	Slc20a1
Atf1	Tgfb2
Atf1	Th
Atf1	Top2a
Atf1	Ugt8a
Atf2	Apoc3
Atf2	Atf3
Atf2	Ccnd1
Atf2	Cdkn1a
Atf2	Dusp1
Atf2	Fn1
Atf2	Fos
Atf2	Ifnb1
Atf2	Ifng
Atf2	Impdh2
Atf2	Ins1
Atf2	Ins2
Atf2	Jun
Atf2	Mmp2
Atf2	Nos3
Atf2	Nr4a2
Atf2	Pck1
Atf2	Pck2
Atf2	Plat
Atf2	Ptgs2
Atf2	Rb1
Atf2	Tgfb2
Atf2	Tnf
Atf3	Asns
Atf3	Ccl5
Atf3	Ddit3
Atf3	Gclc
Atf3	Gdf15
Atf3	Id1
Atf3	Ldlr
Atf3	Sele
Atf3	Stat3
Atf3	Akap13
Atf3	Anxa1
Atf3	Bhlhe40
Atf3	Coa7
Atf3	Creb5
Atf3	Elmsan1
Atf3	Ets2
Atf3	Fam49b
Atf3	Glis3
Atf3	Gna12
Atf3	Hspb1
Atf3	Kdm4c
Atf3	Kdm6b
Atf3	Klf6
Atf3	Mapkap1
Atf3	Mapre2
Atf3	Med15
Atf3	Myo18a
Atf3	Nfia
Atf3	Pcbp1
Atf3	Pde4b
Atf3	Per1
Atf3	Prpf31
Atf3	Ptp4a1
Atf3	Rad9a
Atf3	Rcan1
Atf3	Runx1
Atf3	Smox
Atf3	Snd1
Atf3	Spag9
Atf3	Spred2
Atf3	Srebf1
Atf3	Sytl2
Atf3	Tom1l2
Atf3	Trib1
Atf3	Tsc22d2
Atf3	Ubc
Atf3	Vgll4
Atf3	Vmp1
Atf3	Zbtb20
Atf3	Zfp36l1
Atf4	Asns
Atf4	Atf3
Atf4	Cebpb
Atf4	Chac1
Atf4	Ddit3
Atf4	Ddit4
Atf4	Ddr2
Atf4	Disc1
Atf4	Fgf21
Atf4	Hrk
Atf4	Mcl1
Atf4	Nupr1
Atf4	Ptgs2
Atf4	Trib3
Atf4	Vegfa
Atf6	Atp2a2
Atf6	Calr
Atf6	Ddit3
Atf6	Dnajc3
Atf6	Hsp90b1
Atf6	Hspa5
Atf6	Rtn3
Atf6	Sel1l
Atf6	Srf
Atf6	Xbp1
Atf7	Arid1a
Atf7	Arid1b
Atf7	Cmip
Atf7	Creb3l2
Atf7	Crebbp
Atf7	Depdc5
Atf7	Dst
Atf7	Eml2
Atf7	Exoc4
Atf7	Fam122c
Atf7	Igf1
Atf7	Kansl1
Atf7	Kdm4c
Atf7	Kpna6
Atf7	Mov10l1
Atf7	Msi2
Atf7	Nfia
Atf7	Phf21a
Atf7	Ptprs
Atf7	Snd1
Atf7	Tcf12
Atf7	Tead1
Atf7	Tnrc6b
Atf7	Trp53bp1
Atf7	Ube2h
Atf7	Xpo7
Atf7	Zfp36l1
Bach1	Hmox1
Bach1	Aldoa
Bach1	Aldoart1
Bach1	Aldoart2
Bach1	Asap1
Bach1	Bicdl1
Bach1	Cdk6
Bach1	Clip4
Bach1	Dph6
Bach1	Gclc
Bach1	Ifrd1
Bach1	Kctd20
Bach1	Lbr
Bach1	Mafg
Bach1	Mapt
Bach1	Me1
Bach1	Msantd3
Bach1	Nqo2
Bach1	Phlda2
Bach1	Pik3cd
Bach1	Psap
Bach1	Slc48a1
Bach1	Slc7a11
Bach1	Slx4ip
Bach1	Smarca4
Bach1	Sqstm1
Bach1	Ssc4d
Bach1	Synj2
Bach1	Tnfaip2
Bach1	Trim56
Bach2	Il2
Bach2	Ripor2
Bach2	Ap1b1
Bach2	Arhgef3
Bach2	Coq8b
Bach2	Daam1
Bach2	Egln3
Bach2	Eps15l1
Bach2	Ercc1
Bach2	Ets1
Bach2	Foxo3
Bach2	Gstp1
Bach2	Gstp2
Bach2	Hivep2
Bach2	Ifrd1
Bach2	Itpkb
Bach2	Jmjd1c
Bach2	Kctd20
Bach2	Klhl21
Bach2	Lbr
Bach2	Lrrk2
Bach2	Mafg
Bach2	Mgat5
Bach2	Mybpc1
Bach2	Osbpl10
Bach2	Plxnd1
Bach2	Prdm10
Bach2	Prdm2
Bach2	Psap
Bach2	Purb
Bach2	Rasal3
Bach2	Rassf2
Bach2	Rgs3
Bach2	Rp1
Bach2	Sema4d
Bach2	Siah2
Bach2	Slc16a6
Bach2	Slc6a6
Bach2	Slc7a7
Bach2	Snx25
Bach2	Sqstm1
Bach2	Swap70
Bach2	Tbk1
Bach2	Tcf4
Bach2	Tex19.1
Bach2	Tex19.2
Bach2	Tnfsf9
Bach2	Tuba4a
Bach2	Txlnb
Bach2	Zhx2
Batf	Tnfrsf8
Batf	Apbb1ip
Batf	Arhgap25
Batf	Cacnb4
Batf	Ccr7
Batf	Ctsc
Batf	Dennd1a
Batf	Dmd
Batf	Dock2
Batf	Elf1
Batf	Fam49b
Batf	Fggy
Batf	Gsap
Batf	Ier5
Batf	Ikzf1
Batf	Ikzf3
Batf	Il1r1
Batf	Il1r2
Batf	Kcnma1
Batf	Lamc1
Batf	Laptm5
Batf	Map3k5
Batf	Nabp1
Batf	Ncoa1
Batf	Nek6
Batf	Nfkb1
Batf	Nrcam
Batf	Pik3ap1
Batf	Pik3r5
Batf	Prkcb
Batf	Prkch
Batf	Ptpn2
Batf	Rabgap1l
Batf	Rapgef1
Batf	Rbm47
Batf	Rhoh
Batf	Rin3
Batf	Ripor2
Batf	Runx1
Batf	Samsn1
Batf	Slamf1
Batf	St3gal1
Batf	St6gal1
Batf	St7
Batf	Stk10
Batf	Tbxas1
Batf	Trim2
Batf	Vopp1
Bcl11a	Ampd3
Bcl11a	Cacna1e
Bcl11a	Ccdc88c
Bcl11a	Cdyl
Bcl11a	Cntnap2
Bcl11a	Elmo1
Bcl11a	Ephb1
Bcl11a	Etv6
Bcl11a	Gdi2
Bcl11a	Gpr15
Bcl11a	Igf1r
Bcl11a	Jarid2
Bcl11a	Kdm2b
Bcl11a	Klhl6
Bcl11a	Lcp1
Bcl11a	Map3k8
Bcl11a	Nfic
Bcl11a	Obscn
Bcl11a	Pax5
Bcl11a	Pde1c
Bcl11a	Pik3ap1
Bcl11a	Ppp2r5c
Bcl11a	Prkcb
Bcl11a	Runx3
Bcl11a	Slc12a8
Bcl11a	Sorl1
Bcl11a	Sp100
Bcl11a	Syne2
Bcl11a	Tbc1d4
Bcl11a	Tle4
Bcl11a	Trak1
Bcl11a	Zfp365
Bcl11a	Zmiz1
Bcl11a	Zmynd8
Bcl6	Ccnd2
Bcl6	Hdac7
Bcl6	Irf4
Bcl6	Litaf
Bcl6	Prdm1
Bcl6	Foxo3
Bcl6	Ank3
Bcl6	Arhgap26
Bcl6	Arid5b
Bcl6	Brd4
Bcl6	Cabin1
Bcl6	Cbfa2t3
Bcl6	Ccnd3
Bcl6	Cflar
Bcl6	Dennd3
Bcl6	Dusp22
Bcl6	Eipr1
Bcl6	Gfod1
Bcl6	Gmds
Bcl6	Gpcpd1
Bcl6	Hdac4
Bcl6	Il4ra
Bcl6	Jade1
Bcl6	Ldlr
Bcl6	Lpp
Bcl6	Map3k8
Bcl6	Mapkapk3
Bcl6	Ncoa7
Bcl6	Osbpl10
Bcl6	Plcg2
Bcl6	Rhoq
Bcl6	Rnf213
Bcl6	Sema4b
Bcl6	Sla
Bcl6	St3gal1
Bcl6	Syne2
Bcl6	Sypl
Bcl6	Tcf3
Bcl6	Tle3
Bcl6	Tnk2
Bcl6	Tns3
Bcl6	Tpm4
Bcl6	Ubald2
Bcl6	Umodl1
Bcl6	Zfat
Bhlhe22	Adam33
Bhlhe22	Adgra2
Bhlhe22	Aebp1
Bhlhe22	Aldh1a2
Bhlhe22	Ap3d1
Bhlhe22	Arsb
Bhlhe22	Baz2a
Bhlhe22	Cdyl
Bhlhe22	Elf4
Bhlhe22	Gas7
Bhlhe22	Igf1r
Bhlhe22	Kcnn3
Bhlhe22	Lsp1
Bhlhe22	Mylk
Bhlhe22	Pacs1
Bhlhe22	Pcdhgc3
Bhlhe22	Plcl2
Bhlhe22	Ptprj
Bhlhe22	Sh3kbp1
Bhlhe22	Spon2
Bhlhe22	Syne2
Bhlhe40	Nr4a1
Bhlhe40	Abcc1
Bhlhe40	Acap3
Bhlhe40	Actb
Bhlhe40	Ankrd11
Bhlhe40	Arhgef3
Bhlhe40	Bcl3
Bhlhe40	Bcor
Bhlhe40	Ccdc57
Bhlhe40	Cd83
Bhlhe40	Cdkn1a
Bhlhe40	Creb5
Bhlhe40	Csk
Bhlhe40	Cttn
Bhlhe40	Cux1
Bhlhe40	Dlgap1
Bhlhe40	Egln3
Bhlhe40	Elmsan1
Bhlhe40	Fkbp5
Bhlhe40	Flnb
Bhlhe40	Gdf15
Bhlhe40	Gfod1
Bhlhe40	Gna12
Bhlhe40	Hes1
Bhlhe40	Id2
Bhlhe40	Irf2bp2
Bhlhe40	Jmjd1c
Bhlhe40	Ldlr
Bhlhe40	Map2k3
Bhlhe40	Mical3
Bhlhe40	Nemp1
Bhlhe40	Nr1d1
Bhlhe40	Parvb
Bhlhe40	Pfkfb3
Bhlhe40	Pim1
Bhlhe40	Plec
Bhlhe40	Ralgds
Bhlhe40	Rara
Bhlhe40	Rassf5
Bhlhe40	Rgs9
Bhlhe40	Sema4b
Bhlhe40	Sh3bp2
Bhlhe40	Slc16a3
Bhlhe40	Slc37a1
Bhlhe40	Slc7a5
Bhlhe40	Smad7
Bhlhe40	Snap47
Bhlhe40	Src
Bhlhe40	Srcin1
Bhlhe40	Sub1
Bhlhe40	Synj2
Bhlhe40	Tle3
Bhlhe40	Tnfsf9
Bhlhe40	Trappc9
Bhlhe40	Ube2d3
Bhlhe40	Vgll4
Bhlhe40	Xxylt1
Bhlhe40	Zfp36l1
Cdx2	Abcb1a
Cdx2	Abcb1b
Cdx2	Axin2
Cdx2	Cdh17
Cdx2	Cftr
Cdx2	Dsc2
Cdx2	Gucy2c
Cdx2	Klf4
Cdx2	Lct
Cdx2	Reg4
Cdx2	Sis
Cdx2	Slc15a1
Cdx2	Slc9a2
Cdx2	Slc9a3
Cdx2	Ugt1a10
Cdx2	Ugt1a8
Cdx2	Ugt1a9
Cebpa	9130401M01Rik
Cebpa	Abcb1a
Cebpa	Abcb1b
Cebpa	Abcc1
Cebpa	Acaca
Cebpa	Acacb
Cebpa	Ace
Cebpa	Aebp1
Cebpa	Afp
Cebpa	Agt
Cebpa	Agxt
Cebpa	Alb
Cebpa	Alox5ap
Cebpa	Apbb1ip
Cebpa	Apoa1
Cebpa	Apob
Cebpa	Apoc3
Cebpa	Bcl2
Cebpa	Ccnb1
Cebpa	Ccnd1
Cebpa	Ccne1
Cebpa	Cdh13
Cebpa	Cdk2
Cebpa	Cdkn1a
Cebpa	Ces1b
Cebpa	Ces1c
Cebpa	Ces1d
Cebpa	Ces1g
Cebpa	Ces1h
Cebpa	Cftr
Cebpa	Comt
Cebpa	Cps1
Cebpa	Creb1
Cebpa	Crmp1
Cebpa	Csf1
Cebpa	Csf3r
Cebpa	Csn2
Cebpa	Csrp1
Cebpa	Cxcr2
Cebpa	E2f2
Cebpa	E2f3
Cebpa	Edn1
Cebpa	Ehhadh
Cebpa	Elane
Cebpa	Eln
Cebpa	Enpp3
Cebpa	Epo
Cebpa	Epx
Cebpa	F3
Cebpa	F9
Cebpa	Fas
Cebpa	Fasn
Cebpa	Fga
Cebpa	Fgl2
Cebpa	Fn1
Cebpa	Foxa2
Cebpa	Gadd45a
Cebpa	Gdnf
Cebpa	Gls2
Cebpa	Gpx4
Cebpa	Gsk3a
Cebpa	Gsk3b
Cebpa	Gucy2c
Cebpa	Hamp
Cebpa	Hamp2
Cebpa	Hmgb1
Cebpa	Hnf4a
Cebpa	Homer3
Cebpa	Hp
Cebpa	Hpx
Cebpa	Hsd17b11
Cebpa	Hspa4
Cebpa	Icam1
Cebpa	Id1
Cebpa	Igf1
Cebpa	Igf2
Cebpa	Igfbp1
Cebpa	Il10
Cebpa	Il12b
Cebpa	Il1a
Cebpa	Il3
Cebpa	Il4
Cebpa	Il5
Cebpa	Il6
Cebpa	Insr
Cebpa	Irs1
Cebpa	Itga2
Cebpa	Itgal
Cebpa	Itgax
Cebpa	Itgb2
Cebpa	Kat7
Cebpa	Kcnh8
Cebpa	Kcnma1
Cebpa	Lbp
Cebpa	Ldlr
Cebpa	Lep
Cebpa	Lipc
Cebpa	Ltf
Cebpa	Mad1l1
Cebpa	Mat2a
Cebpa	Mme
Cebpa	Mmp11
Cebpa	Msr1
Cebpa	Mybl1
Cebpa	Myc
Cebpa	Nfya
Cebpa	Nfyc
Cebpa	Nr5a1
Cebpa	Pck1
Cebpa	Pck2
Cebpa	Pcna
Cebpa	Per2
Cebpa	Pparg
Cebpa	Ptgs2
Cebpa	Rb1
Cebpa	Scd2
Cebpa	Scd4
Cebpa	Serpinc1
Cebpa	Sftpd
Cebpa	Slc10a1
Cebpa	Slc9a1
Cebpa	Smyd2
Cebpa	Socs3
Cebpa	Sod1
Cebpa	Sp1
Cebpa	Spi1
Cebpa	Spidr
Cebpa	Spp1
Cebpa	Srebf1
Cebpa	Srebf2
Cebpa	Star
Cebpa	Stat3
Cebpa	Thoc1
Cebpa	Timp2
Cebpa	Tk1
Cebpa	Tnfaip3
Cebpa	Tnfrsf1a
Cebpa	Top2a
Cebpa	Trf
Cebpa	Tsc22d3
Cebpa	Uhrf1
Cebpa	Vldlr
Cebpa	Xdh
Cebpb	Abcb1a
Cebpb	Abcb1b
Cebpb	Adm
Cebpb	Alb
Cebpb	Asns
Cebpb	Bcl2l1
Cebpb	Cdkn1a
Cebpb	Crp
Cebpb	Csf3r
Cebpb	Csrp1
Cebpb	Cyp19a1
Cebpb	F8
Cebpb	Fasl
Cebpb	Fos
Cebpb	Furin
Cebpb	Gadd45g
Cebpb	Gfer
Cebpb	Hp
Cebpb	Igf2
Cebpb	Il10
Cebpb	Il12b
Cebpb	Il1b
Cebpb	Il24
Cebpb	Il3
Cebpb	Il4
Cebpb	Il5
Cebpb	Il6
Cebpb	Insr
Cebpb	Prl
Cebpb	Ptgs2
Cebpb	Sftpd
Cebpb	Slc10a1
Cebpb	Slc19a1
Cebpb	Star
Cebpb	Tnf
Cebpb	Tnfaip6
Cebpb	Top1
Cebpb	Xbp1
Cebpd	Alox5ap
Cebpd	C3
Cebpd	Cftr
Cebpd	Cyp19a1
Cebpd	Gadd45g
Cebpd	Pou5f1
Cebpd	Ptgs2
Cebpd	Tnf
Cebpd	Ccnd1
Cebpd	Gramd1a
Cebpd	Il6
Cebpd	Nfil3
Cebpd	Trf
Cebpg	Sftpd
Cebpg	Aig1
Cebpg	Arhgap25
Cebpg	Atp2a2
Cebpg	Brd4
Cebpg	Cecr2
Cebpg	Chn2
Cebpg	Clip1
Cebpg	Cpq
Cebpg	Creb5
Cebpg	Cryzl1
Cebpg	Cyp19a1
Cebpg	Dpysl2
Cebpg	Dst
Cebpg	Edem1
Cebpg	Elmsan1
Cebpg	Epas1
Cebpg	Eps15
Cebpg	Fggy
Cebpg	Fryl
Cebpg	Fyn
Cebpg	Grhl2
Cebpg	Hdac9
Cebpg	Hk1
Cebpg	Lipc
Cebpg	Map4
Cebpg	Mical2
Cebpg	Mthfd1l
Cebpg	Nfib
Cebpg	Nfil3
Cebpg	Phf3
Cebpg	Pik3r1
Cebpg	Ptp4a2
Cebpg	Rock2
Cebpg	Rp1
Cebpg	Rtn4
Cebpg	Slc38a1
Cebpg	Slc9a1
Cebpg	Sox6
Cebpg	Tbc1d31
Cebpg	Tcf4
Cebpg	Trib1
Cebpg	Trib3
Cebpg	Vav3
Cebpg	Wdr64
Clock	Bhlhe40
Clock	Bhlhe41
Clock	Cry1
Clock	Cry2
Clock	Nr1d2
Clock	Per1
Clock	Per2
Clock	Per3
Clock	Acoxl
Clock	Atp9b
Clock	Cdh22
Clock	Cdh23
Clock	Celsr1
Clock	Chchd6
Clock	Cmip
Clock	Col6a1
Clock	Coro2b
Clock	Creb5
Clock	Dennd3
Clock	Dlgap1
Clock	Dnaaf5
Clock	Fam91a1
Clock	Gas7
Clock	Get4
Clock	Gli3
Clock	Inpp5a
Clock	Iqsec1
Clock	Itgb2
Clock	Jcad
Clock	Larp1
Clock	Magi1
Clock	Mical2
Clock	Pcyt1a
Clock	Pkd1l1
Clock	Ppfia1
Clock	Prex1
Clock	Prkag2
Clock	Ptk2
Clock	Rbfox1
Clock	Rgs12
Clock	Rgs6
Clock	Sec14l1
Clock	Sipa1l1
Clock	Smoc2
Clock	Sptbn4
Clock	Tiam1
Clock	Tns1
Clock	Tns3
Clock	Trappc9
Clock	Wdr66
Clock	Zdhhc14
Creb1	Adra1a
Creb1	Aqp2
Creb1	Aqp3
Creb1	Bcl2
Creb1	Bdkrb1
Creb1	Bdnf
Creb1	Ccl5
Creb1	Ccnd1
Creb1	Cd4
Creb1	Cdk11b
Creb1	Cga
Creb1	Ciita
Creb1	Cpt1a
Creb1	Cxcr4
Creb1	Cyp11a1
Creb1	Cyp17a1
Creb1	Cyp19a1
Creb1	Dbh
Creb1	Dio2
Creb1	Egr1
Creb1	Erbb2
Creb1	Etv3
Creb1	Flt1
Creb1	Fn1
Creb1	Fos
Creb1	G6pc
Creb1	H2-Ab1
Creb1	H2-Ea
Creb1	H2-Ob
Creb1	Hmox1
Creb1	Hpgd
Creb1	Ifng
Creb1	Il10
Creb1	Il2
Creb1	Il5ra
Creb1	Il6
Creb1	Ins1
Creb1	Ins2
Creb1	Jun
Creb1	Mitf
Creb1	Msmb
Creb1	Muc4
Creb1	Muc5ac
Creb1	Nf1
Creb1	Nolc1
Creb1	Npy
Creb1	Nr4a2
Creb1	Nr4a3
Creb1	Nts
Creb1	Odc1
Creb1	Pck1
Creb1	Pck2
Creb1	Pcsk1
Creb1	Pdyn
Creb1	Plat
Creb1	Pold2
Creb1	Ppp2ca
Creb1	Psen1
Creb1	Ptgs2
Creb1	Rarb
Creb1	Ren1
Creb1	Rrm2b
Creb1	Slc19a1
Creb1	Slc20a1
Creb1	Spry2
Creb1	Star
Creb1	Tg
Creb1	Th
Creb1	Trh
Creb1	Ucp1
Creb1	Ugt8a
Creb1	Uxt
Creb1	Vegfa
Creb1	Vip
Creb3	H13
Creb3	Prpf31
Creb3	Ano10
Creb3	Bhlhe40
Creb3	Cap1
Creb3	Chchd6
Creb3	Dnajb12
Creb3	Dtnbp1
Creb3	Esyt2
Creb3	Galnt2
Creb3	Galnt2l
Creb3	Lamtor5
Creb3	Mad2l1bp
Creb3	Mthfr
Creb3	Pcbp1
Creb3	Pcna
Creb3	Pttg1ip
Creb3	Runx1
Creb3	Srgn
Creb3	St3gal2
Creb3	Stat3
Creb3	Ston2
Creb3	Sub1
Creb3	Utp11
Creb3l1	Slc1a4
Creb3l1	Vegfa
Creb3l1	Arhgef1
Creb3l1	Arid1a
Creb3l1	Asph
Creb3l1	Bcar1
Creb3l1	Cercam
Creb3l1	Fndc3b
Creb3l1	Hmgb1
Creb3l1	Kcnk1
Creb3l1	Mad2l1bp
Creb3l1	Mtdh
Creb3l1	Nrsn2
Creb3l1	Parvb
Creb3l1	Plec
Creb3l1	Runx1
Creb3l1	Serpinh1
Creb3l1	Star
Creb3l1	Stard10
Creb3l1	Txndc5
Creb3l1	Ubc
Crem	Ccna2
Crem	Cd247
Crem	Dusp1
Crem	Fos
Crem	Il2
Crem	Cd86
Crem	Gpcpd1
Crem	Pde4a
Crem	Arid1a
Crem	Arid5b
Crem	Atf3
Crem	Cmip
Crem	Creb3l2
Crem	Creb5
Crem	Ern1
Crem	Esyt2
Crem	Fscn1
Crem	Gadd45a
Crem	Gata2
Crem	Hdac4
Crem	Hivep2
Crem	Kdm4c
Crem	Lims1
Crem	Litaf
Crem	Lpcat1
Crem	Msi2
Crem	Nav2
Crem	Nfatc1
Crem	Nr4a2
Crem	Pde4b
Crem	Plcl2
Crem	Prkce
Crem	Prkcz
Crem	Ptma
Crem	Ptp4a2
Crem	Ptprs
Crem	Ptpru
Crem	Rara
Crem	Rreb1
Crem	Sh2b3
Crem	Sh3bp5
Crem	Slc25a25
Crem	Snd1
Crem	St7
Crem	Sub1
Crem	Tgif1
Crem	Thada
Crem	Trim69
Crem	Ube2h
Crem	Usp9x
Crem	Zdhhc14
Ctcf	Abca2
Ctcf	Ackr3
Ctcf	Actr3
Ctcf	Acvr1c
Ctcf	Ahcyl1
Ctcf	Akt1
Ctcf	Aldh1a3
Ctcf	Ang
Ctcf	Ang2
Ctcf	Ang4
Ctcf	Ang5
Ctcf	Ang6
Ctcf	Ankrd46
Ctcf	App
Ctcf	Arl2
Ctcf	Asap2
Ctcf	Atn1
Ctcf	Atxn7
Ctcf	B4galnt1
Ctcf	Batf2
